,cluster_id
2997,1
2998,3
2999,1
3000,1
3001,1
3002,1
3003,4
3004,1
3005,2
3006,1
3007,1
3008,5
3009,5
3010,1
3011,4
3012,3
3013,1
3014,3
3015,1
3016,1
3017,3
3018,4
3019,2
3020,1
3021,3
3022,3
3023,1
3024,4
3025,3
3026,1
3027,4
3028,3
3029,3
3030,3
3031,1
3032,2
3033,2
3034,4
3035,2
3036,2
3037,3
3038,2
3039,3
3040,4
3041,2
3042,3
3043,2
3044,2
3045,5
3046,5
3047,3
3048,1
3049,2
3050,1
3051,2
3052,1
3053,4
3054,5
3055,2
3056,2
3057,1
3058,1
3059,3
3060,1
3061,4
3062,1
3063,5
3064,1
3065,2
3066,1
3067,2
3068,2
3069,2
3070,1
3071,1
3072,4
3073,1
3074,2
3075,3
3076,1
3077,5
3078,1
3079,4
3080,1
3081,1
3082,3
3083,5
3084,3
3085,1
3086,4
3087,1
3088,1
3089,1
3090,2
3091,2
3092,5
3093,1
3094,1
3095,3
3096,1
3097,1
3098,4
3099,1
3100,1
3101,4
3102,1
3103,1
3104,3
3105,1
3106,1
3107,3
3108,3
3109,1
3110,2
3111,4
3112,3
3113,4
3114,1
3115,2
3116,3
3117,1
3118,3
3119,2
3120,2
3121,1
3122,2
3123,3
3124,3
3125,1
3126,2
3127,1
3128,1
3129,5
3130,1
3131,3
3132,4
3133,1
3134,5
3135,1
3136,1
3137,2
3138,2
3139,0
3140,1
3141,2
3142,2
3143,1
3144,1
3145,2
3146,1
3147,3
3148,4
3149,1
3150,4
3151,4
3152,2
3153,3
3154,1
3155,1
3156,1
3157,2
3158,1
3159,1
3160,1
3161,4
3162,1
3163,1
3164,2
3165,1
3166,2
3167,2
3168,4
3169,2
3170,2
3171,3
3172,4
3173,1
3174,3
3175,1
3176,1
3177,1
3178,1
3179,1
3180,3
3181,1
3182,1
3183,5
3184,3
3185,3
3186,1
3187,1
3188,4
3189,3
3190,5
3191,4
3192,1
3193,2
3194,1
3195,1
3196,1
3197,1
3198,3
3199,3
3200,1
3201,1
3202,4
3203,3
3204,5
3205,5
3206,1
3207,5
3208,3
3209,1
3210,1
3211,1
3212,1
3213,1
3214,2
3215,3
3216,3
3217,2
3218,1
3219,2
3220,3
3221,3
3222,3
3223,1
3224,1
3225,5
3226,3
3227,1
3228,2
3229,2
3230,1
3231,5
3232,1
3233,1
3234,1
3235,2
3236,2
3237,1
3238,1
3239,1
3240,2
3241,2
3242,1
3243,1
3244,4
3245,1
3246,2
3247,2
3248,3
3249,2
3250,1
3251,3
3252,1
3253,3
3254,3
3255,2
3256,1
3257,1
3258,1
3259,1
3260,4
3261,1
3262,3
3263,3
3264,1
3265,1
3266,4
3267,3
3268,1
3269,4
3270,3
3271,1
3272,2
3273,3
3274,1
3275,1
3276,1
3277,2
3278,2
3279,5
3280,2
3281,1
3282,2
3283,1
3284,3
3285,5
3286,1
3287,4
3288,4
3289,4
3290,1
3291,2
3292,5
3293,5
3294,3
3295,2
3296,2
3297,4
3298,1
3299,3
3300,1
3301,1
3302,2
3303,1
3304,2
3305,1
3306,1
3307,1
3308,1
3309,2
3310,1
3311,3
3312,2
3313,3
3314,2
3315,1
3316,4
3317,4
3318,1
3319,1
3320,3
3321,2
3322,1
3323,4
3324,2
3325,2
3326,1
3327,5
3328,3
3329,2
3330,3
3331,1
3332,3
3333,5
3334,2
3335,1
3336,2
3337,2
3338,4
3339,2
3340,5
3341,2
3342,4
3343,1
3344,4
3345,1
3346,1
3347,1
3348,1
3349,1
3350,2
3351,1
3352,2
3353,4
3354,1
3355,5
3356,1
3357,5
3358,1
3359,1
3360,1
3361,4
3362,3
3363,1
3364,4
3365,1
3366,1
3367,3
3368,2
3369,1
3370,1
3371,1
3372,5
3373,3
3374,3
3375,1
3376,3
3377,1
3378,2
3379,4
3380,2
3381,1
3382,1
3383,2
3384,1
3385,4
3386,3
3387,1
3388,5
3389,1
3390,3
3391,1
3392,1
3393,1
3394,1
3395,1
3396,2
3397,1
3398,1
3399,4
3400,3
3401,4
3402,1
3403,1
3404,5
3405,1
3406,2
3407,1
3408,1
3409,2
3410,4
3411,4
3412,1
3413,2
3414,1
3415,1
3416,3
3417,1
3418,1
3419,3
3420,1
3421,3
3422,3
3423,3
3424,1
3425,2
3426,4
3427,3
3428,1
3429,2
3430,2
3431,2
3432,1
3433,1
3434,1
3435,3
3436,1
3437,1
3438,1
3439,3
3440,1
3441,3
3442,1
3443,1
3444,3
3445,1
3446,1
3447,3
3448,1
3449,4
3450,1
3451,1
3452,5
3453,2
3454,1
3455,2
3456,4
3457,1
3458,1
3459,4
3460,1
3461,2
3462,1
3463,1
3464,1
3465,2
3466,2
3467,1
3468,1
3469,4
3470,1
3471,4
3472,3
3473,1
3474,3
3475,1
3476,4
3477,1
3478,4
3479,1
3480,1
3481,2
3482,1
3483,3
3484,2
3485,2
3486,3
3487,1
3488,2
3489,3
3490,1
3491,5
3492,1
3493,3
3494,4
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,4
3503,2
3504,2
3505,3
3506,2
3507,1
3508,4
3509,5
3510,1
3511,2
3512,2
3513,1
3514,1
3515,3
3516,1
3517,5
3518,1
3519,2
3520,1
3521,5
3522,4
3523,1
3524,1
3525,2
3526,2
3527,3
3528,1
3529,1
3530,4
3531,2
3532,1
3533,2
3534,3
3535,1
3536,2
3537,3
3538,5
3539,4
3540,2
3541,4
3542,1
3543,1
3544,1
3545,4
3546,5
3547,2
3548,3
3549,1
3550,1
3551,1
3552,2
3553,2
3554,2
3555,1
3556,2
3557,1
3558,3
3559,1
3560,5
3561,1
3562,2
3563,1
3564,1
3565,1
3566,4
3567,3
3568,2
3569,4
3570,1
3571,1
3572,4
3573,1
3574,4
3575,1
3576,1
3577,2
3578,1
3579,1
3580,1
3581,2
3582,2
3583,4
3584,5
3585,1
3586,3
3587,1
3588,3
3589,1
3590,3
3591,2
3592,3
3593,3
3594,2
3595,1
3596,3
3597,1
3598,1
3599,1
3600,3
3601,3
3602,1
3603,1
3604,1
3605,1
3606,1
3607,2
3608,0
3609,1
3610,3
3611,3
3612,5
3613,3
3614,2
3615,1
3616,3
3617,3
3618,1
3619,1
3620,3
3621,2
3622,2
3623,1
3624,3
3625,1
3626,3
3627,1
3628,1
3629,4
3630,5
3631,1
3632,3
3633,3
3634,1
3635,2
3636,1
3637,2
3638,1
3639,2
3640,1
3641,4
3642,5
3643,1
3644,1
3645,1
3646,2
3647,1
3648,2
3649,3
3650,4
3651,3
3652,1
3653,1
3654,5
3655,1
3656,1
3657,1
3658,5
3659,3
3660,4
3661,1
3662,1
3663,2
3664,1
3665,1
3666,4
3667,4
3668,2
3669,1
3670,1
3671,2
3672,1
3673,2
3674,3
3675,1
3676,3
3677,2
3678,1
3679,1
3680,1
3681,4
3682,1
3683,2
3684,2
3685,4
3686,1
3687,3
3688,2
3689,2
3690,1
3691,2
3692,3
3693,3
3694,2
3695,1
3696,2
3697,2
3698,3
3699,3
3700,1
3701,5
3702,5
3703,4
3704,1
3705,2
3706,5
3707,2
3708,1
3709,2
3710,1
3711,2
3712,2
3713,1
3714,3
3715,3
3716,5
3717,3
3718,2
3719,2
3720,2
3721,3
3722,2
3723,5
3724,1
3725,4
3726,1
3727,1
3728,1
3729,2
3730,2
3731,2
3732,1
3733,1
3734,3
3735,2
3736,3
3737,3
3738,1
3739,2
3740,4
3741,5
3742,1
3743,5
3744,3
3745,2
3746,3
3747,0
3748,2
3749,1
3750,2
3751,4
3752,1
3753,3
3754,3
3755,3
3756,2
3757,2
3758,4
3759,5
3760,2
3761,2
3762,2
3763,2
3764,1
3765,1
3766,3
3767,1
3768,5
3769,3
3770,4
3771,1
3772,2
3773,1
3774,2
3775,2
3776,4
3777,4
3778,2
3779,3
3780,1
3781,4
3782,1
3783,4
3784,2
3785,5
3786,4
3787,1
3788,3
3789,1
3790,1
3791,0
3792,4
3793,4
3794,4
3795,3
3796,5
3797,1
3798,5
3799,1
3800,2
3801,1
3802,1
3803,5
3804,5
3805,3
3806,4
3807,3
3808,2
3809,1
3810,1
3811,3
3812,2
3813,5
3814,4
3815,1
3816,2
3817,5
3818,4
3819,1
3820,1
3821,1
3822,1
3823,5
3824,1
3825,1
3826,1
3827,1
3828,4
3829,1
3830,3
3831,1
3832,2
3833,1
3834,2
3835,1
3836,1
3837,3
3838,1
3839,1
3840,1
3841,1
3842,1
3843,1
3844,3
3845,1
3846,5
3847,1
3848,5
3849,2
3850,2
3851,5
3852,5
3853,4
3854,1
3855,1
3856,3
3857,1
3858,4
3859,4
3860,3
3861,3
3862,3
3863,1
3864,1
3865,3
3866,2
3867,1
3868,1
3869,1
3870,3
3871,3
3872,3
3873,1
3874,1
3875,4
3876,2
3877,4
3878,1
3879,2
3880,1
3881,4
3882,1
3883,3
3884,1
3885,2
3886,1
3887,2
3888,3
3889,3
3890,1
3891,1
3892,3
3893,3
3894,3
3895,3
3896,2
3897,4
3898,5
3899,1
3900,3
3901,4
3902,1
3903,1
3904,3
3905,3
3906,2
3907,2
3908,5
3909,1
3910,5
3911,4
3912,2
3913,1
3914,2
3915,2
3916,1
3917,4
3918,1
3919,1
3920,1
3921,2
3922,1
3923,3
3924,5
3925,1
3926,1
3927,1
3928,1
3929,3
3930,2
3931,3
3932,3
3933,1
3934,1
3935,1
3936,3
3937,2
3938,1
3939,3
3940,3
3941,1
3942,1
3943,3
3944,2
3945,5
3946,4
3947,1
3948,1
3949,2
3950,1
3951,3
3952,1
3953,1
3954,3
3955,1
3956,1
3957,3
3958,1
3959,1
3960,2
3961,1
3962,5
3963,2
3964,2
3965,1
3966,1
3967,1
3968,1
3969,1
3970,3
3971,1
3972,1
3973,1
3974,2
3975,3
3976,2
3977,5
3978,1
3979,3
3980,2
3981,2
3982,1
3983,1
3984,3
3985,1
3986,2
3987,1
3988,1
3989,1
3990,1
3991,1
3992,2
3993,1
3994,3
3995,5
3996,1
3997,4
3998,5
3999,1
4000,1
4001,1
4002,5
4003,1
4004,5
4005,1
4006,5
4007,0
4008,4
4009,3
4010,3
4011,2
4012,3
4013,2
4014,1
4015,3
4016,5
4017,3
4018,1
4019,1
4020,3
4021,2
4022,2
4023,4
4024,2
4025,3
4026,3
4027,1
4028,5
4029,3
4030,2
4031,1
4032,3
4033,1
4034,2
4035,2
4036,1
4037,3
4038,4
4039,2
4040,1
4041,4
4042,1
4043,3
4044,2
4045,3
4046,3
4047,1
4048,3
4049,3
4050,1
4051,1
4052,1
4053,3
4054,3
4055,1
4056,3
4057,2
4058,2
4059,4
4060,3
4061,1
4062,3
4063,1
4064,2
4065,1
4066,2
4067,1
4068,1
4069,1
4070,2
4071,2
4072,1
4073,1
4074,1
4075,1
4076,2
4077,1
4078,1
4079,2
4080,1
4081,1
4082,3
4083,2
4084,2
4085,1
4086,3
4087,1
4088,2
4089,3
4090,1
4091,4
4092,5
4093,4
4094,1
4095,2
4096,4
4097,3
4098,1
4099,1
4100,3
4101,4
4102,2
4103,5
4104,1
4105,3
4106,1
4107,1
4108,3
4109,3
4110,2
4111,3
4112,2
4113,1
4114,1
4115,4
4116,1
4117,1
4118,1
4119,2
4120,2
4121,5
4122,2
4123,2
4124,0
4125,2
4126,4
4127,2
4128,3
4129,3
4130,2
4131,1
4132,1
4133,1
4134,1
4135,3
4136,2
4137,5
4138,1
4139,3
4140,2
4141,4
4142,5
4143,1
4144,3
4145,3
4146,3
4147,1
4148,3
4149,3
4150,1
4151,1
4152,4
4153,2
4154,3
4155,4
4156,3
4157,3
4158,2
4159,2
4160,3
4161,4
4162,2
4163,1
4164,1
4165,1
4166,1
4167,1
4168,2
4169,1
4170,2
4171,1
4172,2
4173,3
4174,2
4175,1
4176,4
4177,1
4178,1
4179,5
4180,1
4181,3
4182,1
4183,1
4184,1
4185,4
4186,2
4187,3
4188,1
4189,1
4190,5
4191,3
4192,3
4193,3
4194,1
4195,1
4196,5
4197,1
4198,2
4199,3
4200,1
4201,1
4202,3
4203,2
4204,1
4205,2
4206,4
4207,1
4208,4
4209,5
4210,3
4211,2
4212,4
4213,3
4214,1
4215,2
4216,2
4217,4
4218,5
4219,1
4220,1
4221,1
4222,1
4223,1
4224,1
4225,4
4226,1
4227,1
4228,0
4229,1
4230,1
4231,1
4232,1
4233,3
4234,1
4235,4
4236,1
4237,1
4238,2
4239,1
4240,4
4241,3
4242,1
4243,2
4244,3
4245,3
4246,3
4247,1
4248,3
4249,2
4250,3
4251,1
4252,3
4253,3
4254,3
4255,1
4256,5
4257,1
4258,3
4259,2
4260,1
4261,1
4262,2
4263,2
4264,3
4265,1
4266,3
4267,4
4268,2
4269,4
4270,2
4271,2
4272,4
4273,2
4274,2
4275,4
4276,1
4277,1
4278,1
4279,3
4280,4
4281,4
4282,2
4283,3
4284,2
4285,1
4286,1
4287,1
4288,4
4289,1
4290,1
4291,1
4292,3
4293,2
4294,2
4295,5
4296,3
4297,2
4298,1
4299,2
4300,2
4301,3
4302,1
4303,4
4304,3
4305,1
4306,1
4307,1
4308,2
4309,5
4310,1
4311,1
4312,1
4313,5
4314,2
4315,1
4316,2
4317,1
4318,1
4319,1
4320,1
4321,2
4322,2
4323,1
4324,1
4325,5
4326,5
4327,1
4328,1
4329,1
4330,3
4331,1
4332,2
4333,2
4334,4
4335,4
4336,1
4337,3
4338,3
4339,3
4340,1
4341,5
4342,5
4343,1
4344,1
4345,1
4346,1
4347,2
4348,3
4349,4
4350,4
4351,1
4352,2
4353,2
4354,1
4355,1
4356,2
4357,1
4358,2
4359,3
4360,1
4361,1
4362,1
4363,5
4364,4
4365,2
4366,5
4367,1
4368,1
4369,3
4370,1
4371,3
4372,1
4373,5
4374,5
4375,3
4376,3
4377,4
4378,1
4379,1
4380,1
4381,1
4382,1
4383,1
4384,3
4385,1
4386,1
4387,2
4388,1
4389,1
4390,4
4391,1
4392,2
4393,1
4394,4
4395,1
4396,2
4397,4
4398,2
4399,2
4400,5
4401,1
4402,1
4403,1
4404,3
4405,2
4406,3
4407,1
4408,1
4409,1
4410,3
4411,1
4412,4
4413,1
4414,2
4415,2
4416,1
4417,5
4418,5
4419,4
4420,2
4421,4
4422,3
4423,5
4424,2
4425,1
4426,1
4427,2
4428,1
4429,1
4430,3
4431,2
4432,1
4433,1
4434,1
4435,2
4436,1
4437,2
4438,3
4439,3
4440,1
4441,1
4442,2
4443,1
4444,2
4445,1
4446,1
4447,1
4448,4
4449,4
4450,1
4451,2
4452,0
4453,3
4454,3
4455,3
4456,1
4457,2
4458,2
4459,1
4460,1
4461,3
4462,3
4463,1
4464,2
4465,3
4466,3
4467,4
4468,1
4469,1
4470,4
4471,2
4472,3
4473,1
4474,3
4475,2
4476,1
4477,4
4478,3
4479,1
4480,3
4481,1
4482,3
4483,1
4484,2
4485,1
4486,3
4487,1
4488,1
4489,1
4490,2
4491,5
4492,2
4493,3
4494,1
4495,4
4496,4
4497,2
4498,1
4499,4
4500,1
4501,1
4502,1
4503,3
4504,1
4505,3
4506,1
4507,3
4508,1
4509,1
4510,1
4511,2
4512,1
4513,4
4514,1
4515,1
4516,4
4517,1
4518,1
4519,2
4520,2
4521,2
4522,0
4523,3
4524,2
4525,5
4526,2
4527,1
4528,4
4529,1
4530,1
4531,1
4532,1
4533,1
4534,1
4535,1
4536,2
4537,2
4538,3
4539,4
4540,3
4541,0
4542,3
4543,2
4544,1
4545,1
4546,2
4547,3
4548,1
4549,1
4550,2
4551,3
4552,2
4553,2
4554,1
4555,2
4556,1
4557,1
4558,2
4559,1
4560,1
4561,1
4562,2
4563,1
4564,3
4565,1
4566,2
4567,5
4568,2
4569,3
4570,5
4571,2
4572,1
4573,1
4574,2
4575,1
4576,1
4577,1
4578,1
4579,1
4580,1
4581,1
4582,3
4583,1
4584,4
4585,2
4586,1
4587,1
4588,1
4589,5
4590,3
4591,1
4592,1
4593,1
4594,3
4595,1
4596,1
4597,5
4598,1
4599,1
4600,1
4601,4
4602,1
4603,1
4604,2
4605,2
4606,1
4607,3
4608,2
4609,5
4610,5
4611,1
4612,5
4613,3
4614,2
4615,1
4616,4
4617,2
4618,4
4619,2
4620,1
4621,1
4622,3
4623,5
4624,1
4625,1
4626,4
4627,3
4628,1
4629,2
4630,1
4631,1
4632,3
4633,2
4634,4
4635,2
4636,3
4637,2
4638,1
4639,1
4640,2
4641,1
4642,5
4643,3
4644,1
4645,5
4646,1
4647,3
4648,2
4649,2
4650,5
4651,3
4652,1
4653,1
4654,3
4655,3
4656,2
4657,1
4658,1
4659,4
4660,3
4661,3
4662,1
4663,3
4664,4
4665,1
4666,1
4667,1
4668,1
4669,4
4670,2
4671,4
4672,2
4673,3
4674,1
4675,1
4676,5
4677,2
4678,4
4679,3
4680,1
4681,3
4682,5
4683,2
4684,3
4685,1
4686,3
4687,2
4688,1
4689,3
4690,2
4691,3
4692,1
4693,4
4694,1
4695,1
4696,4
4697,2
4698,3
4699,1
4700,1
4701,2
4702,3
4703,3
4704,2
4705,1
4706,1
4707,2
4708,2
4709,3
4710,1
4711,2
4712,1
4713,1
4714,1
4715,3
4716,2
4717,5
4718,3
4719,4
4720,2
4721,1
4722,1
4723,4
4724,1
4725,1
4726,1
4727,1
4728,1
4729,4
4730,1
4731,0
4732,1
4733,2
4734,1
4735,1
4736,4
4737,1
4738,3
4739,2
4740,3
4741,3
4742,1
4743,5
4744,3
4745,3
4746,2
4747,1
4748,1
4749,3
4750,3
4751,1
4752,2
4753,1
4754,3
4755,1
4756,1
4757,2
4758,1
4759,3
4760,3
4761,2
4762,1
4763,2
4764,3
4765,2
4766,1
4767,1
4768,2
4769,1
4770,1
4771,3
4772,3
4773,1
4774,2
4775,5
4776,1
4777,4
4778,1
4779,5
4780,3
4781,1
4782,1
4783,1
4784,1
4785,4
4786,1
4787,5
4788,1
4789,1
4790,2
4791,3
4792,2
4793,1
4794,4
4795,1
4796,1
4797,2
4798,3
4799,3
4800,3
4801,5
4802,4
4803,2
4804,3
4805,1
4806,1
4807,1
4808,5
4809,4
4810,3
4811,1
4812,5
4813,4
4814,2
4815,4
4816,2
4817,1
4818,1
4819,2
4820,1
4821,1
4822,3
4823,1
4824,1
4825,3
4826,2
4827,4
4828,1
4829,2
4830,2
4831,2
4832,1
4833,1
4834,2
4835,1
4836,1
4837,2
4838,2
4839,2
4840,2
4841,2
4842,4
4843,1
4844,4
4845,3
4846,4
4847,1
4848,1
4849,2
4850,1
4851,1
4852,5
4853,2
4854,2
4855,4
4856,1
4857,4
4858,3
4859,5
4860,5
4861,1
4862,1
4863,1
4864,2
4865,1
4866,2
4867,2
4868,1
4869,3
4870,1
4871,3
4872,1
4873,4
4874,1
4875,2
4876,1
4877,1
4878,2
4879,2
4880,3
4881,1
4882,3
4883,1
4884,3
4885,4
4886,4
4887,3
4888,4
4889,1
4890,1
4891,1
4892,4
4893,1
4894,3
4895,1
4896,1
4897,2
4898,1
4899,2
4900,2
4901,4
4902,3
4903,2
4904,3
4905,1
4906,3
4907,3
4908,3
4909,1
4910,1
4911,2
4912,1
4913,4
4914,3
4915,4
4916,4
4917,3
4918,2
4919,1
4920,3
4921,5
4922,3
4923,1
4924,2
4925,3
4926,1
4927,4
4928,1
4929,1
4930,4
4931,5
4932,2
4933,4
4934,4
4935,2
4936,5
4937,2
4938,2
4939,2
4940,1
4941,1
4942,1
4943,1
4944,3
4945,3
4946,1
4947,2
4948,1
4949,3
4950,1
4951,2
4952,3
4953,1
4954,3
4955,2
4956,2
4957,1
4958,2
4959,1
4960,1
4961,1
4962,1
4963,5
4964,3
4965,2
4966,1
4967,4
4968,4
4969,1
4970,4
4971,1
4972,2
4973,5
4974,1
4975,1
4976,2
4977,3
4978,3
4979,3
4980,5
4981,1
4982,3
4983,2
4984,2
4985,1
4986,1
4987,1
4988,2
4989,3
4990,3
4991,1
4992,1
4993,3
4994,4
4995,1
4996,3
4997,1
4998,1
4999,2
5000,1
5001,2
5002,2
5003,5
5004,4
5005,3
5006,5
5007,2
5008,1
5009,1
5010,1
5011,2
5012,4
5013,2
5014,2
5015,3
5016,5
5017,1
5018,1
5019,3
5020,1
5021,4
5022,1
5023,1
5024,2
5025,3
5026,3
5027,3
5028,3
5029,3
5030,1
5031,1
5032,1
5033,1
5034,1
5035,1
5036,3
5037,2
5038,1
5039,2
5040,1
5041,1
5042,2
5043,2
5044,2
5045,1
5046,2
5047,3
5048,1
5049,2
5050,1
5051,3
5052,2
5053,4
5054,3
5055,3
5056,3
5057,3
5058,5
5059,5
5060,3
5061,2
5062,1
5063,2
5064,4
5065,2
5066,3
5067,3
5068,1
5069,1
5070,1
5071,5
5072,2
5073,4
5074,1
5075,2
5076,1
5077,1
5078,1
5079,1
5080,2
5081,1
5082,3
5083,3
5084,1
5085,1
5086,2
5087,1
5088,3
5089,4
5090,1
5091,1
5092,2
5093,3
5094,1
5095,1
5096,1
5097,1
5098,1
5099,2
5100,1
5101,3
5102,3
5103,2
5104,2
5105,3
5106,3
5107,1
5108,2
5109,2
5110,1
5111,2
5112,1
5113,1
5114,4
5115,4
5116,4
5117,1
5118,1
5119,1
5120,3
5121,4
5122,2
5123,1
5124,1
5125,1
5126,3
5127,1
5128,4
5129,3
5130,1
5131,5
5132,1
5133,4
5134,5
5135,2
5136,2
5137,1
5138,2
5139,2
5140,3
5141,1
5142,1
5143,3
5144,3
5145,4
5146,2
5147,1
5148,3
5149,1
5150,2
5151,3
5152,4
5153,3
5154,3
5155,3
5156,2
5157,3
5158,1
5159,1
5160,3
5161,2
5162,3
5163,3
5164,3
5165,2
5166,5
5167,1
5168,1
5169,1
5170,2
5171,1
5172,4
5173,5
5174,4
5175,5
5176,3
5177,3
5178,1
5179,3
5180,3
5181,3
5182,2
5183,2
5184,2
5185,1
5186,1
5187,1
5188,2
5189,1
5190,2
5191,2
5192,1
5193,1
5194,1
5195,1
5196,1
5197,1
5198,1
5199,4
5200,5
5201,1
5202,1
5203,4
5204,4
5205,1
5206,3
5207,2
5208,5
5209,5
5210,2
5211,2
5212,2
5213,1
5214,1
5215,3
5216,4
5217,1
5218,3
5219,5
5220,1
5221,4
5222,2
5223,2
5224,1
5225,2
5226,1
5227,2
5228,1
5229,3
5230,3
5231,3
5232,1
5233,5
5234,1
5235,1
5236,3
5237,4
5238,3
5239,2
5240,2
5241,1
5242,3
5243,2
5244,4
5245,4
5246,1
5247,1
5248,1
5249,3
5250,1
5251,5
5252,4
5253,2
5254,3
5255,1
5256,3
5257,5
5258,1
5259,3
5260,3
5261,3
5262,2
5263,3
5264,1
5265,1
5266,3
5267,3
5268,1
5269,1
5270,3
5271,4
5272,3
5273,3
5274,1
5275,1
5276,2
5277,3
5278,3
5279,1
5280,5
5281,1
5282,5
5283,1
5284,5
5285,3
5286,1
5287,2
5288,3
5289,1
5290,1
5291,1
5292,2
5293,5
5294,1
5295,3
5296,2
5297,2
5298,1
5299,4
5300,2
5301,5
5302,2
5303,3
5304,4
5305,1
5306,4
5307,4
5308,1
5309,4
5310,1
5311,4
5312,2
5313,1
5314,3
5315,1
5316,1
5317,3
5318,2
5319,4
5320,1
5321,1
5322,2
5323,1
5324,2
5325,1
5326,1
5327,3
5328,3
5329,1
5330,3
5331,1
5332,1
5333,2
5334,1
5335,3
5336,4
5337,3
5338,4
5339,3
5340,1
5341,4
5342,1
5343,2
5344,3
5345,1
5346,1
5347,2
5348,2
5349,4
5350,5
5351,2
5352,1
5353,1
5354,3
5355,5
5356,3
5357,1
5358,1
5359,3
5360,2
5361,1
5362,1
5363,1
5364,1
5365,5
5366,1
5367,3
5368,1
5369,1
5370,2
5371,4
5372,3
5373,2
5374,1
5375,1
5376,2
5377,1
5378,2
5379,4
5380,3
5381,3
5382,4
5383,2
5384,1
5385,5
5386,2
5387,3
5388,2
5389,4
5390,1
5391,1
5392,2
5393,2
5394,1
5395,2
5396,1
5397,1
5398,1
5399,2
5400,3
5401,2
5402,1
5403,4
5404,2
5405,1
5406,1
5407,1
5408,1
5409,1
5410,2
5411,2
5412,1
5413,3
5414,3
5415,4
5416,4
5417,5
5418,2
5419,3
5420,2
5421,1
5422,1
5423,4
5424,1
5425,5
5426,3
5427,4
5428,4
5429,1
5430,2
5431,4
5432,3
5433,3
5434,1
5435,1
5436,5
5437,3
5438,3
5439,4
5440,2
5441,2
5442,1
5443,5
5444,1
5445,4
5446,2
5447,2
5448,1
5449,2
5450,2
5451,3
5452,2
5453,1
5454,1
5455,4
5456,1
5457,3
5458,1
5459,1
5460,1
5461,1
5462,1
5463,1
5464,4
5465,1
5466,3
5467,4
5468,2
5469,1
5470,1
5471,1
5472,2
5473,1
5474,3
5475,1
5476,5
5477,3
5478,4
5479,1
5480,4
5481,2
5482,1
5483,2
5484,1
5485,2
5486,1
5487,1
5488,1
5489,1
5490,1
5491,1
5492,1
5493,1
5494,1
5495,1
5496,3
5497,2
5498,2
5499,1
5500,4
5501,1
5502,1
5503,5
5504,1
5505,3
5506,2
5507,3
5508,1
5509,1
5510,1
5511,1
5512,4
5513,2
5514,3
5515,1
5516,1
5517,3
5518,1
5519,1
5520,1
5521,3
5522,4
5523,1
5524,1
5525,5
5526,1
5527,1
5528,1
5529,2
5530,4
5531,3
5532,1
5533,2
5534,4
5535,2
5536,5
5537,4
5538,1
5539,1
5540,2
5541,2
5542,5
5543,4
5544,1
5545,2
5546,1
5547,2
5548,4
5549,1
5550,2
5551,1
5552,1
5553,3
5554,5
5555,1
5556,1
5557,2
5558,1
5559,2
5560,1
5561,1
5562,1
5563,2
5564,3
5565,2
5566,1
5567,1
5568,5
5569,1
5570,1
5571,2
5572,4
5573,1
5574,2
5575,4
5576,4
5577,4
5578,2
5579,1
5580,3
5581,1
5582,1
5583,3
5584,1
5585,4
5586,1
5587,4
5588,2
5589,1
5590,3
5591,4
5592,2
5593,1
5594,2
5595,4
5596,2
5597,3
5598,5
5599,1
5600,2
5601,5
5602,1
5603,1
5604,1
5605,2
5606,1
5607,1
5608,3
5609,2
5610,1
5611,3
5612,4
5613,3
5614,2
5615,1
5616,1
5617,2
5618,2
5619,3
5620,4
5621,1
5622,3
5623,2
5624,4
5625,2
5626,4
5627,1
5628,4
5629,1
5630,3
5631,2
5632,1
5633,1
5634,1
5635,5
5636,3
5637,3
5638,1
5639,3
5640,2
5641,3
5642,1
5643,1
5644,4
5645,3
5646,1
5647,2
5648,3
5649,1
5650,2
5651,2
5652,2
5653,5
5654,2
5655,1
5656,3
5657,3
5658,4
5659,1
5660,1
5661,1
5662,4
5663,4
5664,1
5665,4
5666,2
5667,1
5668,1
5669,4
5670,1
5671,3
5672,2
5673,5
5674,5
5675,1
5676,1
5677,5
5678,3
5679,4
5680,1
5681,4
5682,1
5683,2
5684,2
5685,1
5686,1
5687,1
5688,4
5689,1
5690,4
5691,1
5692,1
5693,2
5694,1
5695,1
5696,3
5697,1
5698,2
5699,1
5700,1
5701,2
5702,1
5703,1
5704,1
5705,3
5706,2
5707,4
5708,3
5709,2
5710,1
5711,1
5712,1
5713,4
5714,5
5715,2
5716,1
5717,1
5718,1
5719,2
5720,4
5721,3
5722,2
5723,3
5724,1
5725,1
5726,1
5727,2
5728,4
5729,3
5730,4
5731,3
5732,2
5733,2
5734,1
5735,1
5736,2
5737,1
5738,2
5739,3
5740,1
5741,4
5742,3
5743,1
5744,4
5745,2
5746,1
5747,1
5748,1
5749,1
5750,1
5751,3
5752,5
5753,3
5754,2
5755,3
5756,2
5757,4
5758,2
5759,4
5760,1
5761,2
5762,5
5763,4
5764,2
5765,2
5766,4
5767,2
5768,1
5769,1
5770,1
5771,2
5772,3
5773,4
5774,3
5775,4
5776,1
5777,4
5778,4
5779,5
5780,1
5781,1
5782,2
5783,2
5784,1
5785,2
5786,1
5787,2
5788,4
5789,1
5790,3
5791,4
5792,3
5793,4
5794,1
