,cluster_id
368,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
369,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
370,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
371,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
372,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
373,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
374,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
375,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
376,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
377,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
378,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
379,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
380,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
381,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
382,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
383,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
384,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
385,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
386,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
387,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
388,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
389,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
390,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
391,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
392,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
393,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
394,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
395,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
396,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
397,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
398,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
399,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
400,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
401,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
402,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
403,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
404,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
405,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
406,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
407,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
408,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
409,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
410,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
411,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
412,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
413,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
414,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
415,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
416,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
417,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
418,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
419,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
420,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
421,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
422,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
423,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
424,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
425,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
426,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
427,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
428,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
429,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
430,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
431,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
432,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
433,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
434,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
435,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
436,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
437,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
438,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
439,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
440,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
441,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
442,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
443,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
444,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
445,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
446,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
447,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
448,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
449,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
450,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
451,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
452,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
453,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
454,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
455,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
456,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
457,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
458,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
459,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
460,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
461,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
462,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
463,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
465,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
466,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
467,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
468,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
469,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
470,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
471,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
472,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
473,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
474,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
475,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
476,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
477,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
478,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
479,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
480,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
481,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
482,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
483,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
484,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
485,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
486,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
487,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
488,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
489,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
490,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
491,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
492,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
493,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
494,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
495,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
496,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
497,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
498,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
499,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
501,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
502,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
503,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
504,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
505,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
506,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
507,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
508,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
509,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
510,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
511,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
512,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
513,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
514,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
515,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
516,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
517,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
518,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
519,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
520,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
521,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
522,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
523,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
524,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
525,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
526,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
527,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
528,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
529,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
530,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
531,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
532,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
533,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
534,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
535,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
536,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
537,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
538,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
539,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
540,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
541,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
542,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
543,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
544,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
545,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
546,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
547,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
548,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
549,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
550,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
551,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
552,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
553,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
554,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
555,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
556,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
557,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
558,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
559,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
560,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
561,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
562,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
563,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
564,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
565,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
566,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
567,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
568,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
569,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
570,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
571,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
572,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
573,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
574,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
575,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
576,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
577,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
578,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
579,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
580,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
581,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
582,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
583,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
584,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
585,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
586,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
587,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
588,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
589,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
590,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
591,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
592,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
593,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
594,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
595,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
596,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
597,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
598,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
599,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
600,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
601,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
602,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
603,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
604,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
605,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
606,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
607,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
608,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
609,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
610,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
611,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
613,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
614,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
615,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
616,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
617,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
618,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
619,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
620,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
621,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
622,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
623,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
624,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
625,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
626,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
627,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
628,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
629,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
630,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
631,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
632,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
633,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
634,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
635,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
636,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
637,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
638,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
639,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
640,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
641,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
642,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
643,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
644,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
645,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
646,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
648,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
649,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
650,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
651,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
652,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
653,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
654,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
655,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
656,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
657,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
658,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
659,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
660,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
661,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
662,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
663,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
664,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
665,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
666,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
668,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
669,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
670,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
671,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
672,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
673,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
674,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
675,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
676,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
677,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
678,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
679,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
680,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
681,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
682,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
684,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
685,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
686,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
687,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
688,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
689,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
690,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
691,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
692,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
693,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
694,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
695,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
696,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
697,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
698,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
699,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
700,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
701,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
702,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
703,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
704,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
705,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
706,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
707,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
708,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
709,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
710,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
711,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
712,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
713,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
714,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
715,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
716,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
717,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
718,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
719,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
720,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
721,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
722,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
723,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
724,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
725,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
726,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
727,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
728,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
729,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
730,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
731,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
732,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
733,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
734,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
735,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
